id,room,education,nationality,occupation,cause,hometown,record
6239,5,30,1,99,05010700,513030,59
6293,5,70,1,99,06013600,410800,179
6428,5,90,1,9,05010300,450126,779
6031,5,70,1,99,04010600,411700,894
6200,6,30,1,99,06015300,511526,553
2229,2,70,1,99,04010600,511024,30
2891,6,30,1,4,05010300,342401,699
311,6,70,1,9,03041100,230700,125
6202,6,61,1,99,05010300,340321,454
2323,7,30,1,2,08000000,310115,122
6505,6,70,1,99,06021401,362202,510
6501,6,80,1,99,06013600,522425,439
6190,6,61,1,99,06015300,511922,881
6242,6,41,1,99,05010700,513401,166
6487,6,60,1,99,05010300,410322,581
678,7,60,1,6,05010300,310112,735
4540,7,90,1,99,04010300,360428,869
6243,7,70,1,9,06015300,511028,553
5796,7,80,1,99,04010900,340000,217
2349,7,50,1,9,05010300,320682,297
6451,7,70,1,99,06021401,410782,274
5968,24,70,1,9,06070103,430400,570
2388,21,20,1,99,05010300,310000,691
6433,7,80,1,9,05010200,310120,517
2704,8,80,1,99,03080700,310226,479
4593,8,80,1,99,04010200,310120,293
5251,8,80,1,99,05010200,411527,660
5543,8,30,1,6,03041100,370781,388
5683,8,20,1,6,03060600,341126,172
6196,8,40,1,4,05010300,310120,340
6548,8,30,1,4,05010800,659001,872
6490,8,80,1,99,05010200,341522,358
6241,8,30,1,4,05010700,510124,555
3920,9,41,1,99,03080400,310102,447
4633,9,60,1,99,05010300,210681,745
1107,17,70,1,4,05010300,341622,863
5884,8,30,1,4,06010409,410581,542
6427,8,80,1,9,06050400,220283,109
5840,19,80,1,5,05010300,350525,311
5567,9,90,1,9,05010200,511324,500
6301,9,80,1,9,05010200,371700,294
5929,9,70,1,99,06071001,310110,567
6616,9,90,1,9,06015300,445122,87
6571,13,80,1,99,05010200,320923,708
2813,10,70,1,99,05010300,310120,51
4427,10,41,1,9,06015200,510921,283
5024,10,20,1,99,05010300,320483,649
5704,10,31,1,4,03060600,445122,557
5127,10,70,1,99,04010901,421182,592
6461,9,20,1,99,05010700,510181,166
5893,10,31,1,99,03070100,430900,34
1580,11,71,1,9,06071001,341521,563
6472,10,90,1,9,05010200,340221,591
4878,11,80,1,99,06015200,320000,163
6470,10,70,1,99,06015300,340121,751
6056,11,80,1,9,03041300,310110,364
1121,18,61,1,9,06011900,360731,222
6396,11,70,1,99,05010300,341226,799
6574,11,80,1,99,03080600,331003,766
352,12,21,1,99,05010700,320106,45
6528,19,90,1,99,05010200,341522,814
1119,0,70,1,99,05010300,510682,415
6553,11,80,1,99,04010300,321023,527
6482,11,70,1,99,06070102,210283,552
2317,12,51,1,9,05010300,340322,265
5692,12,70,1,99,03060600,445122,29
5211,12,80,1,99,05010300,350628,241
5719,12,70,1,99,05010200,310115,635
6420,12,80,1,9,03080400,310120,152
6448,12,80,1,9,06080303,411527,460
5516,12,70,1,99,05011000,350622,154
6434,12,80,1,9,05010200,310120,344
593,14,20,1,99,05010300,640300,253
6282,16,80,1,99,05010300,360400,288
6269,12,70,1,99,03031000,320724,732
573,14,20,1,4,06011900,360731,813
4661,14,30,1,3,03080500,430525,619
5074,14,60,1,99,05010800,310120,334
5307,14,20,1,99,05010300,310104,731
6222,14,80,1,99,05010300,310120,193
4419,5,30,1,99,04010600,310115,383
6355,14,70,1,9,03070301,500233,476
6299,14,80,1,9,04010901,310120,82
2723,15,90,1,99,05010100,500238,78
3995,15,70,1,99,05010300,310226,210
4445,15,31,1,4,06015200,310000,747
858,24,40,1,9,"050600,0",310226,755
5793,15,89,1,99,03080600,340000,459
6168,15,30,1,99,05010300,310120,697
4664,15,20,1,9,03080500,370600,471
5379,15,70,1,99,05011300,421125,43
5513,15,70,1,99,05010700,310120,330
6310,15,80,1,99,05010200,340400,294
6800,40,70,1,99,06013600,341524,651
238,16,21,1,3,03041100,110000,467
6255,15,80,1,99,06070102,152524,627
2627,10,69,1,99,05010300,510321,506
6387,15,80,1,99,03070301,440900,702
6233,16,90,1,99,03010600,411525,721
6966,40,30,1,99,05010300,430521,1
5439,16,70,1,99,06060200,341521,806
235,16,70,1,99,05010300,310107,48
5561,16,70,1,9,06080101,610900,254
5646,16,90,1,9,06013600,341226,580
5682,16,70,1,99,03060600,445122,770
6278,16,80,1,99,03070200,360124,65
164,17,60,1,99,05010300,320300,289
90,17,20,1,99,05010300,370481,462
80,17,50,1,99,05010300,310226,256
2052,17,70,1,99,05010300,310120,181
2304,17,50,1,99,05010300,310226,256
4229,17,80,1,4,03050000,310000,233
1089,18,20,15,99,03080600,430821,753
6601,7,70,1,99,06015300,350924,228
6070,17,60,1,9,06080101,320800,7
6260,17,70,1,99,05010300,310120,544
6484,17,70,1,99,05010300,410322,581
6315,17,70,1,99,05010300,310120,296
6613,18,90,1,9,06015300,352229,87
6223,18,90,1,99,06015300,310120,829
6598,18,90,1,99,06015300,310115,324
2326,18,41,1,99,08000000,310226,365
4944,18,60,1,9,05010300,341800,64
5699,18,70,1,99,03060600,445122,667
553,19,70,1,5,03050100,411500,548
2643,19,71,1,9,05010300,310226,2
5006,18,70,1,99,03070100,421200,838
6610,18,80,1,99,06012500,220700,837
1759,19,70,1,9,03070200,410000,763
4038,19,31,1,9,03041100,320921,260
5940,19,70,1,9,05010300,342400,503
6185,19,80,1,99,05010200,411623,641
6620,19,90,1,9,06013600,411528,103
6354,16,80,1,4,03070301,500240,816
6220,19,39,1,4,05010300,341522,74
5597,19,70,1,99,06080101,430523,861
6979,33,70,1,99,05010200,341323,851
6403,19,80,1,4,06021501,330281,764
2825,20,70,1,9,06070000,532500,666
5657,20,69,1,99,05010300,410000,270
2283,20,80,1,99,05010300,310120,704
5572,20,70,1,4,04010300,310115,758
5426,20,80,1,9,03070200,440100,32
2127,21,70,1,99,06060100,320000,694
4971,21,70,1,99,04010900,341221,539
5270,21,80,1,99,05010200,530600,232
5761,21,90,1,99,05011000,421123,142
855,12,20,1,99,03080400,310115,465
1703,14,70,1,4,05010300,410928,164
368,21,71,1,99,03080600,410302,40
6745,20,70,1,99,05010200,411624,77
6611,3,70,1,99,06012500,210283,754
6736,24,20,1,99,03080300,361100,149
6622,11,70,1,9,06013600,411528,523
6809,12,80,1,99,05010300,341522,639
6812,12,80,1,99,05010300,341225,654
6701,14,70,1,99,03080600,511622,221
6522,4,70,1,99,06070102,310226,488
4604,6,90,1,99,04010900,342422,505
5094,9,90,1,4,04010600,320000,137
6709,15,50,1,4,05010300,310120,587
6568,24,80,1,99,05010200,510304,394
6720,24,70,1,99,05010200,371525,495
6493,0,80,1,99,06012500,445122,271
6626,3,80,1,99,05010200,310120,302
2808,6,80,1,99,05010300,310120,219
1917,16,40,1,9,05010300,321283,25
6885,24,90,1,9,06013600,340221,36
6517,1,89,1,99,05010300,469028,47
6386,2,70,1,9,03070301,450124,476
6348,17,80,1,99,03070301,440200,702
6545,25,70,1,4,06070103,341521,485
6489,12,70,1,99,05010200,341125,498
6326,25,70,1,99,06070102,310110,762
6993,25,70,8,99,03080600,450681,658
6617,1,70,1,99,06015300,445122,87
6715,41,70,1,9,06015300,310115,508
6744,39,80,1,99,06061100,341800,452
6774,39,30,1,99,06012500,360281,441
7052,24,80,1,99,05010200,341225,95
6643,39,70,1,99,03060700,360281,124
6544,39,80,1,99,06015300,341226,437
6797,39,70,1,99,06013600,142635,134
6827,27,60,1,99,03080400,341323,540
6343,3,90,1,9,03070301,440881,476
39,27,70,1,2,05010300,310120,404
6856,27,30,1,99,06013500,340825,874
6664,27,70,1,9,05010300,410523,108
6581,2,80,1,99,05010200,310120,348
6331,1,70,1,99,06013600,310120,886
2074,11,80,1,99,06080101,500000,140
6746,16,70,1,99,05010200,500234,746
7022,24,70,1,99,03060700,360281,328
7036,24,60,1,99,06013600,310120,633
6990,43,80,1,99,03080600,331003,700
6858,6,70,1,99,05011000,370782,513
6695,15,70,1,99,06013600,411423,71
6901,33,40,1,99,05010200,320900,885
6897,33,80,1,9,05010200,341623,315
6882,33,80,1,99,04010300,410327,269
6851,33,30,1,99,06013500,340825,248
6908,33,80,1,99,05010200,520382,366
6886,33,80,1,9,06013500,411425,874
6917,11,70,1,99,06010100,321321,730
6424,16,70,1,99,05010300,340800,128
7009,17,70,1,99,06015300,350100,104
6614,25,90,1,9,06015300,445122,87
6983,33,70,1,99,03080600,350628,784
6801,1,80,1,99,06070102,340223,150
6955,13,70,1,99,05010300,445224,560
6452,25,70,1,99,06080101,371300,714
6825,35,60,1,99,06010603,431321,425
6837,3,20,1,99,05010700,410928,526
6997,5,31,1,99,06015300,513434,853
6871,35,70,1,99,05010300,310226,42
5548,11,41,1,9,06080101,522702,231
6994,16,70,1,99,05010300,360430,560
6788,0,80,1,99,05010200,511025,532
6786,35,70,1,99,06015300,511526,299
6790,35,70,15,99,06070102,433130,797
6778,35,80,1,99,06070102,511323,150
6906,8,70,1,99,06015300,341226,405
6971,37,70,1,9,05010300,411527,856
6658,35,70,1,99,06013600,420683,205
6844,35,80,1,99,05011000,361122,343
7026,24,70,1,99,06013600,320800,633
6729,33,70,1,99,06013600,500226,782
6980,37,70,1,99,03080600,331003,776
6975,37,79,1,99,06015300,321324,853
2131,4,60,1,99,06070102,330902,180
2417,7,20,1,99,05010300,310101,631
1783,10,70,1,9,06070102,310000,564
4441,15,60,1,8,03041100,310000,706
6806,16,80,1,99,05010200,420325,713
6707,10,80,1,9,05010300,530381,458
6731,12,70,1,9,05011000,360731,249
6737,14,70,1,99,06090105,440900,792
6189,29,70,1,99,06015300,310120,881
6937,29,70,1,9,06090105,440881,449
6673,3,90,1,99,05010200,310120,688
6686,5,70,1,99,05010200,520321,646
6649,29,60,1,9,06080200,331023,584
6946,29,30,1,9,05010200,220582,242
6728,29,40,1,99,05010200,310120,686
6896,29,70,1,99,05010200,341400,13
7123,27,70,1,99,02014600,430723,117
7158,27,70,1,99,03020901,320125,719
423,1,90,1,9,06070103,410000,617
2425,1,31,1,9,05010300,341300,91
2239,1,70,1,99,03070200,372925,277
4007,1,30,1,99,05010300,310120,381
4983,1,70,1,99,05010200,310120,382
6273,1,90,1,99,05010200,341500,723
5879,1,60,1,99,03070100,430900,34
6319,1,80,1,99,05010200,320700,58
6724,5,80,1,9,05010200,532624,876
6941,23,70,1,99,06013600,320800,432
6656,23,70,1,99,06013600,320381,71
6940,34,70,1,99,06013600,310120,432
6752,12,80,1,9,06015300,511621,553
6773,16,40,1,99,06012500,360281,441
6726,17,70,1,99,06013600,341521,67
6693,1,70,1,99,06013600,610528,798
6754,13,30,1,99,06070102,120101,669
1672,25,30,1,99,05010300,340825,93
5795,0,89,1,99,03080600,320723,683
6078,0,70,1,9,05010200,431228,316
6218,0,70,1,99,06070103,341521,609
5855,0,79,1,99,06015300,310110,17
4176,3,61,1,9,03080400,341521,780
6563,0,41,1,99,06070102,310112,31
183,13,70,1,9,05010300,350300,397
285,13,60,1,99,05010300,341500,507
1918,13,51,1,9,05010300,412727,416
1409,13,30,1,99,"050720,0",310120,347
2705,9,81,1,99,03080700,310226,836
5169,13,80,1,4,05010200,440000,577
5705,13,41,1,99,03060600,445122,535
6072,13,60,1,9,06080101,230900,7
6597,16,40,1,99,06070103,341881,841
6077,24,80,1,9,05010200,340700,316
6583,35,70,1,99,04010600,350302,624
6615,24,90,1,9,06015300,352229,87
6357,13,70,1,9,03070301,440881,401
6249,13,30,1,99,03060600,340221,322
6661,24,70,1,99,05010300,410523,284
7175,27,41,1,99,06012500,441300,327
7190,27,20,1,99,06015300,440307,853
6826,35,80,1,99,05010200,342423,528
6667,35,80,1,99,05010300,450126,679
6792,35,60,1,99,05010200,341522,562
1102,7,70,1,4,05010700,310120,20
6458,39,60,1,99,03080600,310109,840
6785,39,70,1,99,06013600,310120,737
6012,22,60,1,99,05010300,310117,399
6920,25,70,1,99,06010100,321321,389
6951,9,70,1,99,03080600,321323,66
6961,39,60,1,99,05010300,140826,794
7000,35,70,1,99,03070200,350628,66
6195,27,70,1,99,05010300,310120,847
6969,33,80,1,4,06013600,310120,431
6963,33,70,1,99,05010300,341226,794
7117,40,70,1,99,05010200,510311,281
6982,41,70,1,99,03080600,341321,66
7037,19,70,1,99,06010100,511024,119
7004,33,30,1,99,06015300,360924,52
7185,39,30,1,99,06080101,320722,237
7029,12,80,1,9,05010200,341522,561
7170,27,70,1,99,06015300,360121,267
7119,29,70,1,99,05011000,372925,895
7065,4,70,1,99,03080600,331003,396
7042,24,70,1,99,03070200,360124,202
7213,31,90,12,99,05010200,522200,121
7113,33,30,1,99,06070102,330382,669
7043,17,30,1,99,06015300,310112,853
7115,25,70,1,99,06015300,310226,855
7097,41,80,11,99,05010300,210504,136
7072,29,70,7,99,06013600,513431,551
7155,25,70,1,99,04010600,310226,765
7157,37,70,1,9,03020901,320125,719
7114,29,30,1,99,05010300,330922,518
7059,14,40,1,99,06012500,530100,458
7044,17,70,1,99,06090300,522422,430
7064,23,41,1,9,06015300,321324,824
7122,33,80,1,99,03070200,440882,543
7181,40,70,1,99,06015300,340223,553
7212,31,41,1,99,04010300,340827,56
7098,29,70,1,99,06080101,320683,338
7109,29,30,1,99,03080600,230306,167
7033,22,70,1,99,06013600,320800,633
7031,4,70,1,99,06013600,532531,761
7186,40,30,1,99,06012500,441300,670
7102,40,70,1,99,03080600,350104,698
7078,29,70,1,99,02014600,230405,206
7017,12,80,1,99,05010300,410423,76
7143,27,41,1,99,06013600,340825,783
7128,32,70,1,99,06013600,310120,5
7112,29,70,1,99,06015300,310116,636
7103,29,70,1,99,05010300,411526,136
7101,31,30,1,99,05010300,230103,136
7159,40,70,1,99,03020901,320125,801
7021,29,40,1,99,06013600,110105,531
7188,37,41,1,99,06012500,441323,670
7053,14,80,1,99,04010300,320381,444
7201,23,60,1,99,06015300,361100,888
7204,23,70,1,99,06012500,441303,558
7028,35,30,1,99,04010300,320981,573
7057,35,70,1,99,05010300,522425,843
7061,35,70,1,9,06015300,341226,218
7063,35,70,1,99,06013600,610526,798
7030,35,80,1,99,06070102,450421,143
7032,35,80,1,99,05010200,330600,41
7083,33,70,1,99,06080101,320600,90
7074,39,80,1,99,06013500,341124,874
7080,40,80,1,99,05010200,430527,131
733,2,30,1,99,05010300,310112,477
413,2,30,1,99,05010300,220623,286
321,3,41,1,99,04010100,410000,835
4128,3,90,1,99,05010300,330225,182
2437,27,70,1,99,06015200,310116,796
4181,0,60,1,99,06071001,320924,201
1685,35,30,1,9,05010300,360424,789
1663,3,89,1,9,05010300,412824,457
1909,3,90,1,99,06060100,340000,806
2141,0,80,1,4,06070102,310000,522
5700,3,70,1,99,03060600,440582,535
5511,3,20,1,3,06015300,310103,738
1311,4,20,1,9,03041100,310112,57
5437,4,70,1,99,06060200,310120,806
5934,24,71,1,99,04010300,610582,821
2285,0,60,1,99,05010300,310101,25
1757,2,79,1,4,03070200,410000,889
4566,2,79,1,99,03070200,350000,589
408,3,70,1,99,03080400,320000,227
2812,3,70,1,99,05010300,310000,893
5023,2,70,1,99,03070100,452424,466
2438,31,81,1,99,06015200,330421,796
3276,1,70,1,99,04010600,331122,572
5547,3,70,1,9,06080101,522702,231
5717,3,61,1,99,05010300,231000,716
5476,5,70,1,4,05010300,310115,728
1696,11,60,1,99,05010300,350583,244
1714,6,70,1,9,05010300,310110,35
2140,6,90,1,4,06070102,310000,522
5709,6,70,1,99,03060600,445122,27
38,6,30,1,99,05010300,310120,48
5648,6,90,1,9,04010300,310120,484
5618,6,51,1,4,06013500,342400,613
4487,7,30,1,99,03041100,310116,94
4992,7,70,1,99,03070200,450981,351
5770,7,60,1,99,05010300,340000,469
1029,8,70,1,99,05010300,341500,341
4125,11,60,1,9,06015200,370000,590
5545,17,70,1,9,06080101,371326,615
2258,8,70,1,4,06013500,340000,678
4645,8,70,1,9,05010300,622301,820
5438,8,80,1,9,06060200,342422,541
5018,9,71,1,99,05010300,310110,81
5799,9,70,1,99,05010200,610924,19
5687,7,70,1,99,05011000,341524,490
681,10,20,1,99,05010300,140100,491
4053,10,20,1,99,05010300,310000,92
5564,10,80,1,9,05010200,511324,212
4470,4,80,1,99,06070102,522425,596
2240,11,90,1,99,05010300,350000,75
141,22,31,1,99,03080600,420222,335
5162,11,70,1,99,05010300,610526,680
5228,18,70,1,99,04010600,411722,393
2888,3,90,1,99,05010300,231121,60
5833,12,21,1,9,05010300,310101,395
4414,12,80,1,99,05010300,310000,191
845,14,70,1,9,03041100,310120,689
1818,14,80,1,99,06070102,310115,410
4294,27,70,1,99,05011000,411681,68
4438,14,70,1,99,05010300,310120,69
5007,14,81,1,9,03070100,421200,795
5566,16,70,1,99,05010200,513221,778
2094,16,80,1,9,05010300,320800,135
152,21,70,1,9,03080600,410300,40
5089,22,71,1,99,04010600,522625,832
5710,15,41,1,99,03060600,440583,27
4765,24,79,1,99,04010300,310000,110
5367,16,30,1,6,06015300,341300,304
5802,16,60,1,99,05010300,411400,873
5562,16,40,1,99,03041100,370831,610
1756,9,70,1,6,03070200,410823,176
1775,9,70,1,6,05010300,310120,453
71,17,80,1,99,05010300,310120,48
1656,22,80,1,9,06071001,422802,37
5703,9,80,1,99,03060600,445122,770
5208,17,70,1,99,05010300,350628,256
1829,11,51,1,99,06060100,310225,111
4301,21,80,1,99,05010200,340823,357
2533,27,31,1,99,05010700,321323,546
2753,27,70,1,99,05010700,320925,26
5538,5,70,1,9,06080101,421087,169
5194,40,70,1,4,03080300,360000,149
461,22,40,1,9,05010300,320122,483
657,22,70,1,9,03080600,420222,652
4314,19,70,1,9,04010600,430626,492
4580,19,70,1,3,03041100,310105,354
4297,20,50,1,9,05011000,310106,817
2439,23,70,1,4,06015200,310116,325
1572,20,70,1,9,05010300,420000,599
2480,2,20,6,99,05010300,422802,159
2552,14,19,1,9,06015200,370400,107
2382,1,30,1,99,03041100,410000,209
2747,1,70,1,9,06060100,411626,806
2126,5,90,1,99,06060100,520000,694
5359,14,70,1,99,06013600,410000,10
4508,21,70,1,99,05010300,441623,569
4753,22,41,1,99,05010200,310120,160
4473,21,70,1,9,05010200,341223,566
4537,21,90,1,99,03080600,330000,845
2670,31,70,1,99,05010300,342422,823
5797,7,80,1,99,05010300,340600,224
5689,8,70,1,9,05010200,341521,865
5563,9,41,1,9,05010700,110000,305
5736,19,70,1,4,04010300,310226,790
639,2,70,1,8,03080400,310102,496
636,7,10,1,6,03041100,110108,470
2730,8,70,1,99,05010300,310120,772
4050,8,30,1,99,03070200,220204,387
643,27,20,1,99,05010300,310113,62
5708,2,70,1,9,03060600,445122,402
5825,10,70,1,99,05010300,341522,55
6052,15,60,1,99,05010300,410000,76
6066,2,80,1,9,06080101,320923,306
6065,5,60,1,9,06080101,320400,7
6152,24,80,1,99,05010200,412702,362
6154,3,40,1,99,05010300,340404,554
6055,5,60,1,99,04010100,310120,359
1042,20,60,1,99,05010300,371725,550
6076,21,60,1,9,05010200,360429,316
1676,13,30,1,99,05010300,412702,93
2576,15,60,1,99,03041100,350000,701
4118,15,70,1,99,05010300,310107,400
5233,18,90,1,99,04010600,410621,608
6069,9,70,1,9,06080101,210283,7
6155,11,40,1,99,05010300,620522,554
6115,11,70,1,99,06013600,530428,245
6067,14,40,1,9,06080101,340400,7
6105,40,80,1,99,06013600,310120,214
6116,2,31,1,99,06013600,310120,245
4270,9,90,1,4,06015200,310000,324
6051,4,70,1,99,05010300,410423,76
5551,15,90,1,9,06080101,341226,714
5875,16,70,1,99,03070100,430400,736
6054,18,30,1,99,05010300,410000,76
6071,6,40,1,9,06080101,310107,7
6032,17,70,1,99,06070102,511523,598
4836,8,70,1,9,06013600,412827,524
6043,15,70,1,99,05010200,341522,192
6102,0,70,1,99,06013600,341521,594
6073,15,70,1,9,06080101,410882,7
6039,18,70,1,9,06012500,350600,116
369,2,70,1,99,03041100,330200,793
6149,11,40,1,99,06070102,530326,797
4761,4,70,1,99,05010300,412728,422
4469,1,70,1,99,05010300,310120,48
4665,1,30,15,9,03080500,433127,471
5433,1,71,1,99,03070200,410700,301
286,2,60,1,9,05010300,310115,668
6103,8,70,1,9,04010300,362334,98
6029,24,70,1,9,05010200,370400,825
6142,7,40,1,99,03041100,310112,743
6053,9,90,1,99,05010300,410423,76
6132,20,70,1,99,06013600,310120,892
6028,7,70,1,9,05010100,340421,759
6007,21,79,1,99,06013600,310120,717
6010,41,69,1,99,05010300,310120,773
6002,18,60,1,99,05010200,411600,665
4601,5,90,1,99,06015300,370784,880
5361,0,20,1,99,06015200,310120,207
4595,0,30,1,99,03041100,310226,16
5729,0,71,1,99,06013600,310120,204
4315,7,70,1,99,05010300,341522,780
5252,12,70,1,99,05010100,411624,352
716,16,70,1,9,05011000,350825,445
5130,13,21,1,99,05010300,131121,21
674,22,70,1,9,05011000,350825,897
